snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2026-01-05,PRD-0145,STR-003,176,28,7
2026-01-05,PRD-0145,STR-007,24,14,11
2026-01-05,PRD-0145,STR-008,120,49,13
2026-01-05,PRD-0145,STR-013,45,40,13
2026-01-05,PRD-0145,STR-014,10,42,13
2026-01-05,PRD-0146,STR-001,195,15,14
2026-01-05,PRD-0146,STR-002,109,10,2
2026-01-05,PRD-0146,STR-003,133,28,6
2026-01-05,PRD-0146,STR-008,175,34,7
2026-01-05,PRD-0146,STR-010,1,37,14
2026-01-05,PRD-0146,STR-015,32,30,2
2026-01-05,PRD-0146,STR-016,182,35,13
2026-01-05,PRD-0146,STR-017,19,27,3
2026-01-05,PRD-0147,STR-001,43,35,2
2026-01-05,PRD-0147,STR-003,107,28,9
2026-01-05,PRD-0147,STR-004,183,32,7
2026-01-05,PRD-0147,STR-005,49,35,7
2026-01-05,PRD-0147,STR-013,8,11,10
2026-01-05,PRD-0147,STR-014,32,22,12
2026-01-05,PRD-0147,STR-016,29,49,14
2026-01-05,PRD-0147,STR-017,130,12,6
2026-01-05,PRD-0147,STR-018,188,20,9
2026-01-05,PRD-0148,STR-002,176,40,11
2026-01-05,PRD-0148,STR-006,62,35,14
2026-01-05,PRD-0148,STR-010,68,20,12
2026-01-05,PRD-0148,STR-016,60,34,11
2026-01-05,PRD-0148,STR-018,28,34,13
2026-01-05,PRD-0149,STR-001,97,36,3
2026-01-05,PRD-0149,STR-002,115,18,8
2026-01-05,PRD-0149,STR-009,20,11,9
2026-01-05,PRD-0149,STR-010,45,17,13
2026-01-05,PRD-0149,STR-011,99,15,10
2026-01-05,PRD-0149,STR-015,116,11,2
2026-01-05,PRD-0149,STR-017,192,42,10
2026-01-05,PRD-0150,STR-003,182,49,12
2026-01-05,PRD-0150,STR-011,163,10,7
2026-01-05,PRD-0150,STR-013,171,34,10
2026-01-05,PRD-0150,STR-015,179,35,6
2026-01-05,PRD-0150,STR-017,33,50,4
2026-01-05,PRD-0151,STR-001,165,23,6
2026-01-05,PRD-0151,STR-003,61,25,2
2026-01-05,PRD-0151,STR-011,102,20,14
2026-01-05,PRD-0151,STR-014,188,46,14
2026-01-05,PRD-0152,STR-003,184,37,3
2026-01-05,PRD-0152,STR-007,106,32,13
2026-01-05,PRD-0153,STR-004,93,34,13
2026-01-05,PRD-0153,STR-006,43,50,5
2026-01-05,PRD-0153,STR-013,129,42,4
2026-01-05,PRD-0153,STR-018,66,22,3
2026-01-05,PRD-0154,STR-002,32,14,8
2026-01-05,PRD-0154,STR-005,154,50,2
2026-01-05,PRD-0154,STR-006,107,41,13
2026-01-05,PRD-0154,STR-011,74,38,10
2026-01-05,PRD-0154,STR-017,14,49,9
2026-01-05,PRD-0155,STR-001,171,43,13
2026-01-05,PRD-0155,STR-003,143,12,2
2026-01-05,PRD-0155,STR-004,154,27,11
2026-01-05,PRD-0155,STR-009,45,25,12
2026-01-05,PRD-0155,STR-013,2,48,12
2026-01-05,PRD-0155,STR-015,93,38,10
2026-01-05,PRD-0156,STR-004,101,44,12
2026-01-05,PRD-0156,STR-005,26,43,13
2026-01-05,PRD-0156,STR-006,126,48,8
2026-01-05,PRD-0156,STR-015,66,32,7
2026-01-05,PRD-0156,STR-018,113,30,4
2026-01-05,PRD-0157,STR-004,18,49,2
2026-01-05,PRD-0157,STR-007,176,30,6
2026-01-05,PRD-0157,STR-009,103,28,9
2026-01-05,PRD-0158,STR-002,129,24,14
2026-01-05,PRD-0158,STR-010,156,47,10
2026-01-05,PRD-0158,STR-013,16,17,9
2026-01-05,PRD-0158,STR-015,55,21,13
2026-01-05,PRD-0159,STR-002,73,37,6
2026-01-05,PRD-0159,STR-012,162,22,5
2026-01-05,PRD-0159,STR-018,7,42,7
2026-01-05,PRD-0160,STR-004,86,43,5
2026-01-05,PRD-0160,STR-008,39,34,4
2026-01-05,PRD-0160,STR-010,87,43,11
2026-01-05,PRD-0160,STR-012,77,43,6
2026-01-05,PRD-0160,STR-016,172,24,10
2026-01-05,PRD-0160,STR-018,26,32,5
2026-01-05,PRD-0161,STR-001,108,14,2
2026-01-05,PRD-0161,STR-003,119,28,12
2026-01-05,PRD-0161,STR-006,190,42,12
2026-01-05,PRD-0161,STR-011,167,35,5
2026-01-05,PRD-0161,STR-018,135,37,14
2026-01-05,PRD-0162,STR-001,44,19,3
2026-01-05,PRD-0162,STR-012,195,27,6
2026-01-05,PRD-0163,STR-001,165,11,11
2026-01-05,PRD-0163,STR-005,186,33,2
2026-01-05,PRD-0163,STR-006,152,21,12
2026-01-05,PRD-0163,STR-008,114,28,12
2026-01-05,PRD-0163,STR-010,73,46,4
2026-01-05,PRD-0163,STR-017,40,27,10
2026-01-05,PRD-0163,STR-018,57,40,9
2026-01-05,PRD-0164,STR-002,5,30,8
2026-01-05,PRD-0164,STR-010,192,19,8
2026-01-05,PRD-0164,STR-011,77,33,5
2026-01-05,PRD-0165,STR-002,10,22,14
2026-01-05,PRD-0165,STR-006,182,35,10
2026-01-05,PRD-0165,STR-007,141,27,6
2026-01-05,PRD-0165,STR-013,36,49,14
2026-01-05,PRD-0165,STR-015,57,41,14
2026-01-05,PRD-0165,STR-016,9,12,10
2026-01-05,PRD-0165,STR-017,190,14,13
2026-01-05,PRD-0166,STR-001,33,11,4
2026-01-05,PRD-0166,STR-005,49,16,5
2026-01-05,PRD-0166,STR-007,88,31,7
2026-01-05,PRD-0166,STR-008,2,28,12
2026-01-05,PRD-0166,STR-011,123,25,5
2026-01-05,PRD-0166,STR-012,14,10,12
2026-01-05,PRD-0166,STR-014,50,11,6
2026-01-05,PRD-0166,STR-016,184,29,2
2026-01-05,PRD-0166,STR-017,196,41,8
2026-01-05,PRD-0166,STR-018,190,27,5
2026-01-05,PRD-0167,STR-001,88,40,11
2026-01-05,PRD-0167,STR-003,151,42,11
2026-01-05,PRD-0167,STR-006,141,43,14
2026-01-05,PRD-0167,STR-013,138,20,2
2026-01-05,PRD-0167,STR-016,157,11,2
2026-01-05,PRD-0167,STR-017,157,33,12
2026-01-05,PRD-0168,STR-001,106,50,3
2026-01-05,PRD-0168,STR-003,22,15,13
2026-01-05,PRD-0168,STR-004,52,31,10
2026-01-05,PRD-0168,STR-006,52,11,3
2026-01-05,PRD-0168,STR-012,143,19,7
2026-01-05,PRD-0168,STR-013,136,50,8
2026-01-05,PRD-0168,STR-015,25,29,13
2026-01-05,PRD-0169,STR-004,36,38,5
2026-01-05,PRD-0169,STR-006,49,32,8
2026-01-05,PRD-0169,STR-007,99,21,13
2026-01-05,PRD-0169,STR-012,137,17,2
2026-01-05,PRD-0170,STR-002,82,37,9
2026-01-05,PRD-0170,STR-003,24,35,10
2026-01-05,PRD-0170,STR-011,142,40,6
2026-01-05,PRD-0171,STR-008,191,28,8
2026-01-05,PRD-0171,STR-009,104,44,12
2026-01-05,PRD-0171,STR-013,160,28,12
2026-01-05,PRD-0171,STR-015,159,12,5
2026-01-05,PRD-0171,STR-017,90,31,3
2026-01-05,PRD-0171,STR-018,172,15,2
2026-01-05,PRD-0172,STR-002,110,14,4
2026-01-05,PRD-0172,STR-008,139,39,2
2026-01-05,PRD-0172,STR-009,80,36,11
2026-01-05,PRD-0172,STR-010,178,41,11
2026-01-05,PRD-0172,STR-013,89,23,3
2026-01-05,PRD-0172,STR-016,21,19,6
2026-01-05,PRD-0173,STR-001,47,22,8
2026-01-05,PRD-0173,STR-012,111,37,4
2026-01-05,PRD-0173,STR-013,112,13,14
2026-01-05,PRD-0173,STR-015,999999,25,3
2026-01-05,PRD-0173,STR-018,64,33,4
2026-01-05,PRD-0174,STR-001,142,37,2
2026-01-05,PRD-0174,STR-008,9,50,8
2026-01-05,PRD-0174,STR-011,50,36,7
2026-01-05,PRD-0174,STR-015,190,40,11
2026-01-05,PRD-0174,STR-017,93,16,6
2026-01-05,PRD-0174,STR-018,187,20,8
2026-01-05,PRD-0175,STR-001,9,18,5
2026-01-05,PRD-0175,STR-006,171,36,14
2026-01-05,PRD-0175,STR-012,50,36,4
2026-01-05,PRD-0175,STR-014,184,28,10
2026-01-05,PRD-0175,STR-016,61,39,6
2026-01-05,PRD-0176,STR-002,112,24,14
2026-01-05,PRD-0176,STR-006,90,13,9
2026-01-05,PRD-0176,STR-016,178,41,13
2026-01-05,PRD-0176,STR-017,101,18,7
2026-01-05,PRD-0176,STR-018,40,38,5
2026-01-05,PRD-0177,STR-009,62,10,10
2026-01-05,PRD-0177,STR-010,178,27,3
2026-01-05,PRD-0178,STR-004,56,25,2
2026-01-05,PRD-0178,STR-005,136,37,12
2026-01-05,PRD-0178,STR-011,121,11,10
2026-01-05,PRD-0179,STR-003,60,28,5
2026-01-05,PRD-0179,STR-005,164,40,4
2026-01-05,PRD-0179,STR-006,45,42,4
2026-01-05,PRD-0179,STR-007,62,19,9
2026-01-05,PRD-0179,STR-012,37,29,2
2026-01-05,PRD-0179,STR-015,33,45,7
2026-01-05,PRD-0179,STR-017,59,38,2
2026-01-05,PRD-0180,STR-008,109,31,2
2026-01-05,PRD-0180,STR-009,156,38,7
2026-01-05,PRD-0180,STR-010,155,50,3
2026-01-05,PRD-0180,STR-013,5,31,3
2026-01-05,PRD-0180,STR-014,192,32,5
2026-01-05,PRD-0180,STR-015,82,16,3
2026-01-05,PRD-0180,STR-018,116,12,12
2026-01-05,PRD-0181,STR-005,75,29,10
2026-01-05,PRD-0181,STR-009,18,28,13
2026-01-05,PRD-0181,STR-013,0,48,13
2026-01-05,PRD-0182,STR-001,65,35,8
2026-01-05,PRD-0182,STR-003,122,29,4
2026-01-05,PRD-0182,STR-005,109,37,3
2026-01-05,PRD-0182,STR-009,12,39,5
2026-01-05,PRD-0182,STR-012,76,19,2
2026-01-05,PRD-0182,STR-013,1,19,7
2026-01-05,PRD-0182,STR-014,51,44,11
2026-01-05,PRD-0182,STR-017,110,34,14
2026-01-05,PRD-0183,STR-004,-2,34,11
2026-01-05,PRD-0183,STR-010,93,16,14
2026-01-05,PRD-0183,STR-015,19,10,13
2026-01-05,PRD-0183,STR-016,150,21,8
2026-01-05,PRD-0183,STR-018,15,37,7
2026-01-05,PRD-0184,STR-001,111,35,13
2026-01-05,PRD-0184,STR-002,17,35,11
2026-01-05,PRD-0184,STR-008,108,40,5
2026-01-05,PRD-0184,STR-011,53,12,13
2026-01-05,PRD-0184,STR-013,195,37,4
2026-01-05,PRD-0184,STR-018,63,36,5
2026-01-05,PRD-0185,STR-002,140,42,11
2026-01-05,PRD-0185,STR-014,76,31,13
2026-01-05,PRD-0185,STR-016,22,49,7
2026-01-05,PRD-0186,STR-002,164,21,6
2026-01-05,PRD-0186,STR-010,81,13,11
2026-01-05,PRD-0186,STR-013,117,20,2
2026-01-05,PRD-0186,STR-014,131,45,13
2026-01-05,PRD-0186,STR-015,184,31,10
2026-01-05,PRD-0186,STR-017,142,12,4
2026-01-05,PRD-0187,STR-003,39,36,12
2026-01-05,PRD-0187,STR-009,166,31,10
2026-01-05,PRD-0187,STR-018,183,30,5
2026-01-05,PRD-0188,STR-004,194,15,2
2026-01-05,PRD-0188,STR-007,136,48,13
2026-01-05,PRD-0188,STR-009,25,12,11
2026-01-05,PRD-0188,STR-012,1,16,4
2026-01-05,PRD-0188,STR-013,46,23,7
2026-01-05,PRD-0188,STR-017,163,33,13
2026-01-05,PRD-0189,STR-001,37,38,11
2026-01-05,PRD-0189,STR-002,77,50,13
2026-01-05,PRD-0189,STR-006,106,17,12
2026-01-05,PRD-0189,STR-008,118,33,11
2026-01-05,PRD-0189,STR-010,168,40,13
2026-01-05,PRD-0189,STR-014,9,34,13
2026-01-05,PRD-0189,STR-017,180,19,11
2026-01-05,PRD-0190,STR-001,104,26,4
2026-01-05,PRD-0190,STR-002,109,34,12
2026-01-05,PRD-0190,STR-005,41,18,5
2026-01-05,PRD-0190,STR-018,-31,22,11
2026-01-05,PRD-0191,STR-005,186,33,12
2026-01-05,PRD-0191,STR-007,109,29,11
2026-01-05,PRD-0191,STR-008,177,48,14
2026-01-05,PRD-0191,STR-009,77,39,2
2026-01-05,PRD-0192,STR-001,63,31,14
2026-01-05,PRD-0192,STR-004,4,41,3
2026-01-05,PRD-0192,STR-013,143,44,6
2026-01-05,PRD-0192,STR-014,123,23,9
2026-01-05,PRD-0192,STR-015,86,49,14
2026-01-05,PRD-0192,STR-017,176,41,5
2026-01-05,PRD-0193,STR-001,76,44,3
2026-01-05,PRD-0193,STR-006,9,14,5
2026-01-05,PRD-0193,STR-007,13,45,3
2026-01-05,PRD-0193,STR-013,162,48,7
2026-01-05,PRD-0193,STR-014,79,41,4
2026-01-05,PRD-0194,STR-002,23,31,7
2026-01-05,PRD-0194,STR-003,39,44,9
2026-01-05,PRD-0194,STR-005,125,30,2
2026-01-05,PRD-0194,STR-008,4,39,6
2026-01-05,PRD-0195,STR-002,43,43,14
2026-01-05,PRD-0195,STR-003,2,34,11
2026-01-05,PRD-0195,STR-005,143,21,7
2026-01-05,PRD-0195,STR-006,118,35,13
2026-01-05,PRD-0195,STR-010,59,12,11
2026-01-05,PRD-0195,STR-015,66,33,8
2026-01-05,PRD-0195,STR-017,69,26,3
2026-01-05,PRD-0195,STR-018,168,41,6
2026-01-05,PRD-0196,STR-003,199,10,6
2026-01-05,PRD-0196,STR-005,166,50,4
2026-01-05,PRD-0196,STR-007,126,50,13
2026-01-05,PRD-0196,STR-011,84,20,14
2026-01-05,PRD-0196,STR-014,104,21,12
2026-01-05,PRD-0196,STR-017,56,26,7
2026-01-05,PRD-0197,STR-002,45,43,14
2026-01-05,PRD-0197,STR-003,139,29,11
2026-01-05,PRD-0197,STR-009,55,37,7
2026-01-05,PRD-0197,STR-010,114,47,3
2026-01-05,PRD-0197,STR-011,57,19,10
2026-01-05,PRD-0197,STR-013,109,22,7
2026-01-05,PRD-0197,STR-018,17,17,14
2026-01-05,PRD-0198,STR-006,16,24,2
2026-01-05,PRD-0198,STR-009,133,31,10
2026-01-05,PRD-0198,STR-014,29,40,5
2026-01-05,PRD-0198,STR-015,55,25,5
2026-01-05,PRD-0198,STR-017,26,29,12
2026-01-05,PRD-0199,STR-005,26,45,11
2026-01-05,PRD-0199,STR-009,126,34,4
2026-01-05,PRD-0199,STR-010,196,29,6
2026-01-05,PRD-0199,STR-014,29,35,9
2026-01-05,PRD-0200,STR-005,123,12,7
2026-01-05,PRD-0200,STR-012,183,48,2
2026-01-05,PRD-0200,STR-017,61,24,10
2026-01-06,PRD-0001,STR-002,160,46,6
2026-01-06,PRD-0002,STR-002,179,28,11
2026-01-06,PRD-0002,STR-005,30,31,7
2026-01-06,PRD-0002,STR-013,163,12,12
2026-01-06,PRD-0002,STR-014,84,18,5
2026-01-06,PRD-0002,STR-017,81,40,11
2026-01-06,PRD-0003,STR-002,23,10,2
2026-01-06,PRD-0003,STR-004,27,26,5
2026-01-06,PRD-0003,STR-006,184,19,10
2026-01-06,PRD-0003,STR-007,1,26,7
2026-01-06,PRD-0003,STR-009,46,48,10
2026-01-06,PRD-0003,STR-011,5,19,10
2026-01-06,PRD-0004,STR-001,34,30,13
2026-01-06,PRD-0004,STR-002,80,31,7
2026-01-06,PRD-0004,STR-005,146,22,3
2026-01-06,PRD-0004,STR-008,77,17,8
2026-01-06,PRD-0004,STR-009,188,22,4
2026-01-06,PRD-0004,STR-016,78,48,9
2026-01-06,PRD-0004,STR-018,112,45,12
2026-01-06,PRD-0005,STR-004,40,40,11
2026-01-06,PRD-0005,STR-005,7,28,11
2026-01-06,PRD-0005,STR-007,38,37,7
2026-01-06,PRD-0005,STR-008,177,29,8
2026-01-06,PRD-0005,STR-011,175,18,10
2026-01-06,PRD-0005,STR-013,69,29,5
2026-01-06,PRD-0005,STR-017,127,37,14
2026-01-06,PRD-0006,STR-005,140,40,4
2026-01-06,PRD-0006,STR-007,27,38,13
2026-01-06,PRD-0006,STR-009,4,35,4
2026-01-06,PRD-0006,STR-012,120,22,10
2026-01-06,PRD-0006,STR-014,85,14,3
2026-01-06,PRD-0006,STR-016,53,31,11
2026-01-06,PRD-0007,STR-005,159,19,9
2026-01-06,PRD-0007,STR-007,22,14,4
2026-01-06,PRD-0007,STR-009,37,40,14
2026-01-06,PRD-0007,STR-012,194,34,9
2026-01-06,PRD-0007,STR-014,86,24,12
2026-01-06,PRD-0007,STR-016,107,18,5
2026-01-06,PRD-0008,STR-004,158,23,8
2026-01-06,PRD-0008,STR-008,134,25,13
2026-01-06,PRD-0008,STR-014,5,11,12
2026-01-06,PRD-0009,STR-007,167,28,7
2026-01-06,PRD-0009,STR-009,174,44,10
2026-01-06,PRD-0009,STR-010,109,28,2
2026-01-06,PRD-0009,STR-015,41,34,4
2026-01-06,PRD-0010,STR-002,64,30,13
2026-01-06,PRD-0010,STR-003,138,48,7
2026-01-06,PRD-0010,STR-004,181,47,14
2026-01-06,PRD-0010,STR-005,60,10,10
2026-01-06,PRD-0010,STR-006,158,21,3
2026-01-06,PRD-0010,STR-012,22,39,2
2026-01-06,PRD-0010,STR-013,173,21,9
2026-01-06,PRD-0010,STR-014,135,33,10
2026-01-06,PRD-0010,STR-015,77,14,13
2026-01-06,PRD-0010,STR-017,186,21,3
2026-01-06,PRD-0011,STR-002,53,16,5
2026-01-06,PRD-0011,STR-003,-21,43,12
2026-01-06,PRD-0011,STR-004,141,33,2
2026-01-06,PRD-0011,STR-011,143,37,10
2026-01-06,PRD-0012,STR-009,43,27,14
2026-01-06,PRD-0012,STR-012,164,30,8
2026-01-06,PRD-0012,STR-014,2,32,7
2026-01-06,PRD-0012,STR-015,114,42,7
2026-01-06,PRD-0012,STR-016,142,31,13
2026-01-06,PRD-0013,STR-001,171,41,4
2026-01-06,PRD-0013,STR-008,10,12,2
2026-01-06,PRD-0013,STR-011,9,44,6
2026-01-06,PRD-0013,STR-015,22,22,4
2026-01-06,PRD-0014,STR-004,43,39,2
2026-01-06,PRD-0014,STR-006,11,37,10
2026-01-06,PRD-0014,STR-008,198,28,12
2026-01-06,PRD-0014,STR-011,55,31,11
2026-01-06,PRD-0014,STR-014,2,12,11
2026-01-06,PRD-0015,STR-006,67,17,6
2026-01-06,PRD-0015,STR-009,132,49,9
2026-01-06,PRD-0015,STR-015,182,46,13
2026-01-06,PRD-0015,STR-016,166,16,13
2026-01-06,PRD-0016,STR-001,19,48,14
2026-01-06,PRD-0016,STR-004,64,46,5
2026-01-06,PRD-0016,STR-007,31,17,10
2026-01-06,PRD-0016,STR-008,47,26,6
2026-01-06,PRD-0016,STR-014,136,36,9
2026-01-06,PRD-0017,STR-001,190,43,12
2026-01-06,PRD-0017,STR-007,38,18,10
2026-01-06,PRD-0017,STR-009,94,41,4
2026-01-06,PRD-0017,STR-014,58,26,12
2026-01-06,PRD-0017,STR-015,127,43,13
2026-01-06,PRD-0017,STR-018,112,16,5
2026-01-06,PRD-0018,STR-002,122,13,8
2026-01-06,PRD-0018,STR-006,34,39,5
2026-01-06,PRD-0018,STR-009,30,32,14
2026-01-06,PRD-0018,STR-010,59,47,7
2026-01-06,PRD-0018,STR-011,22,32,2
2026-01-06,PRD-0018,STR-017,39,16,2
2026-01-06,PRD-0019,STR-001,35,28,11
2026-01-06,PRD-0019,STR-003,11,18,13
2026-01-06,PRD-0019,STR-004,112,30,14
2026-01-06,PRD-0019,STR-008,126,37,9
2026-01-06,PRD-0019,STR-012,147,44,8
2026-01-06,PRD-0019,STR-014,89,25,3
2026-01-06,PRD-0019,STR-016,10,20,14
2026-01-06,PRD-0020,STR-012,171,38,11
2026-01-06,PRD-0020,STR-013,109,10,12
2026-01-06,PRD-0021,STR-003,164,14,13
2026-01-06,PRD-0021,STR-009,162,40,9
2026-01-06,PRD-0021,STR-016,168,38,10
2026-01-06,PRD-0022,STR-002,16,42,12
2026-01-06,PRD-0022,STR-004,182,33,7
2026-01-06,PRD-0022,STR-005,15,18,6
2026-01-06,PRD-0022,STR-009,10,17,7
2026-01-06,PRD-0022,STR-011,16,12,2
2026-01-06,PRD-0022,STR-012,81,22,10
2026-01-06,PRD-0022,STR-015,30,11,8
2026-01-06,PRD-0022,STR-017,172,39,5
2026-01-06,PRD-0022,STR-018,57,41,10
2026-01-06,PRD-0023,STR-003,138,21,12
2026-01-06,PRD-0023,STR-005,38,25,7
2026-01-06,PRD-0023,STR-010,67,29,4
2026-01-06,PRD-0023,STR-011,97,20,9
2026-01-06,PRD-0023,STR-014,135,23,3
2026-01-06,PRD-0024,STR-002,99999,41,7
2026-01-06,PRD-0024,STR-007,198,13,2
2026-01-06,PRD-0024,STR-011,177,41,13
2026-01-06,PRD-0024,STR-013,193,37,4
2026-01-06,PRD-0024,STR-016,144,50,11
2026-01-06,PRD-0024,STR-018,44,33,5
2026-01-06,PRD-0025,STR-002,97,32,2
2026-01-06,PRD-0025,STR-004,55,37,8
2026-01-06,PRD-0025,STR-010,86,28,9
2026-01-06,PRD-0025,STR-016,31,44,11
2026-01-06,PRD-0026,STR-001,85,43,13
2026-01-06,PRD-0026,STR-008,140,11,7
2026-01-06,PRD-0026,STR-015,136,24,3
2026-01-06,PRD-0026,STR-018,999999,13,11
2026-01-06,PRD-0027,STR-004,105,20,9
2026-01-06,PRD-0027,STR-006,14,42,3
2026-01-06,PRD-0027,STR-018,16,25,7
2026-01-06,PRD-0028,STR-001,165,10,7
2026-01-06,PRD-0028,STR-005,175,29,8
2026-01-06,PRD-0028,STR-006,200,15,3
2026-01-06,PRD-0028,STR-007,77,40,9
2026-01-06,PRD-0028,STR-008,22,25,13
2026-01-06,PRD-0028,STR-009,91,34,9
2026-01-06,PRD-0028,STR-011,190,37,8
2026-01-06,PRD-0028,STR-018,11,24,12
2026-01-06,PRD-0029,STR-001,87,50,10
2026-01-06,PRD-0029,STR-003,47,50,9
2026-01-06,PRD-0029,STR-005,123,34,4
2026-01-06,PRD-0029,STR-007,137,15,8
2026-01-06,PRD-0029,STR-008,167,50,7
2026-01-06,PRD-0029,STR-009,47,18,13
2026-01-06,PRD-0029,STR-010,173,30,8
2026-01-06,PRD-0029,STR-011,102,31,14
2026-01-06,PRD-0029,STR-014,96,46,13
2026-01-06,PRD-0030,STR-002,49,19,4
2026-01-06,PRD-0030,STR-004,188,14,3
2026-01-06,PRD-0030,STR-005,168,41,10
2026-01-06,PRD-0030,STR-006,99,12,7
2026-01-06,PRD-0030,STR-007,66,28,6
2026-01-06,PRD-0030,STR-010,94,14,6
2026-01-06,PRD-0030,STR-018,83,37,9
2026-01-06,PRD-0031,STR-002,165,43,8
2026-01-06,PRD-0031,STR-004,168,41,5
2026-01-06,PRD-0031,STR-008,55,45,10
2026-01-06,PRD-0031,STR-010,34,49,6
2026-01-06,PRD-0031,STR-017,32,46,13
2026-01-06,PRD-0032,STR-003,-36,46,2
2026-01-06,PRD-0032,STR-007,182,41,5
2026-01-06,PRD-0032,STR-011,13,17,11
2026-01-06,PRD-0032,STR-016,9999,50,10
2026-01-06,PRD-0032,STR-018,45,10,6
2026-01-06,PRD-0033,STR-001,191,28,6
2026-01-06,PRD-0033,STR-004,193,47,11
2026-01-06,PRD-0033,STR-012,48,31,4
2026-01-06,PRD-0033,STR-013,33,33,5
2026-01-06,PRD-0033,STR-014,155,23,10
2026-01-06,PRD-0034,STR-001,57,32,8
2026-01-06,PRD-0034,STR-002,119,38,13
2026-01-06,PRD-0034,STR-003,42,24,4
2026-01-06,PRD-0034,STR-006,34,24,6
2026-01-06,PRD-0034,STR-014,77,11,8
2026-01-06,PRD-0034,STR-015,7,29,11
2026-01-06,PRD-0034,STR-017,171,50,3
2026-01-06,PRD-0034,STR-018,23,39,10
2026-01-06,PRD-0035,STR-004,109,29,6
2026-01-06,PRD-0035,STR-005,187,12,3
2026-01-06,PRD-0035,STR-016,124,29,11
2026-01-06,PRD-0035,STR-017,33,19,11
2026-01-06,PRD-0036,STR-001,115,10,2
2026-01-06,PRD-0036,STR-003,72,47,2
2026-01-06,PRD-0036,STR-011,39,18,11
2026-01-06,PRD-0036,STR-012,89,17,2
2026-01-06,PRD-0036,STR-016,17,28,13
2026-01-06,PRD-0036,STR-017,81,11,3
2026-01-06,PRD-0037,STR-001,196,36,8
2026-01-06,PRD-0037,STR-006,174,44,11
2026-01-06,PRD-0037,STR-011,62,14,3
2026-01-06,PRD-0037,STR-012,185,24,11
2026-01-06,PRD-0037,STR-015,19,46,9
2026-01-06,PRD-0038,STR-001,136,21,4
2026-01-06,PRD-0038,STR-002,163,42,12
2026-01-06,PRD-0038,STR-010,71,35,9
2026-01-06,PRD-0038,STR-012,123,24,2
2026-01-06,PRD-0038,STR-018,146,14,13
2026-01-06,PRD-0039,STR-002,47,30,9
2026-01-06,PRD-0039,STR-008,57,31,2
2026-01-06,PRD-0039,STR-012,84,17,6
2026-01-06,PRD-0039,STR-015,49,16,4
2026-01-06,PRD-0040,STR-004,135,17,4
2026-01-06,PRD-0040,STR-005,151,17,2
2026-01-06,PRD-0040,STR-008,171,12,12
2026-01-06,PRD-0040,STR-016,43,31,9
2026-01-06,PRD-0040,STR-017,29,21,9
2026-01-06,PRD-0040,STR-018,26,35,13
2026-01-06,PRD-0041,STR-001,97,24,7
2026-01-06,PRD-0041,STR-006,21,10,11
2026-01-06,PRD-0041,STR-009,74,40,7
2026-01-06,PRD-0041,STR-011,53,14,13
2026-01-06,PRD-0041,STR-013,168,39,2
2026-01-06,PRD-0041,STR-017,163,35,2
2026-01-06,PRD-0041,STR-018,183,24,2
2026-01-06,PRD-0042,STR-001,95,26,3
2026-01-06,PRD-0042,STR-003,117,47,3
2026-01-06,PRD-0042,STR-004,105,48,10
2026-01-06,PRD-0042,STR-009,2,46,8
2026-01-06,PRD-0042,STR-011,169,28,4
2026-01-06,PRD-0042,STR-012,47,19,3
2026-01-06,PRD-0042,STR-015,0,45,2
2026-01-06,PRD-0043,STR-002,127,44,3
2026-01-06,PRD-0043,STR-004,99999,37,2
2026-01-06,PRD-0043,STR-008,162,28,14
2026-01-06,PRD-0043,STR-012,70,37,3
2026-01-06,PRD-0043,STR-013,131,47,4
2026-01-06,PRD-0043,STR-016,122,39,7
2026-01-06,PRD-0044,STR-002,56,36,4
2026-01-06,PRD-0044,STR-009,82,21,7
2026-01-06,PRD-0044,STR-013,44,46,12
2026-01-06,PRD-0045,STR-002,160,15,7
2026-01-06,PRD-0045,STR-004,24,37,2
2026-01-06,PRD-0045,STR-005,178,29,12
2026-01-06,PRD-0045,STR-010,189,29,3
2026-01-06,PRD-0045,STR-011,11,28,6
2026-01-06,PRD-0045,STR-012,96,34,7
2026-01-06,PRD-0045,STR-015,999999,12,3
2026-01-06,PRD-0045,STR-017,24,30,9
2026-01-06,PRD-0046,STR-003,163,43,10
2026-01-06,PRD-0046,STR-008,115,49,4
2026-01-06,PRD-0046,STR-011,53,37,13
2026-01-06,PRD-0046,STR-014,17,45,11
2026-01-06,PRD-0046,STR-017,152,11,8
2026-01-06,PRD-0047,STR-001,139,35,5
2026-01-06,PRD-0047,STR-012,152,15,9
2026-01-06,PRD-0047,STR-013,96,24,12
2026-01-06,PRD-0047,STR-015,13,32,13
2026-01-06,PRD-0047,STR-018,122,11,14
2026-01-06,PRD-0048,STR-001,60,44,3
2026-01-06,PRD-0048,STR-005,56,25,12
2026-01-06,PRD-0048,STR-007,147,40,9
2026-01-06,PRD-0048,STR-013,146,12,11
2026-01-06,PRD-0048,STR-016,89,29,11
2026-01-06,PRD-0048,STR-017,87,15,11
2026-01-06,PRD-0048,STR-018,5,12,13
2026-01-06,PRD-0049,STR-001,45,31,5
2026-01-06,PRD-0049,STR-003,89,27,11
2026-01-06,PRD-0049,STR-004,62,31,9
2026-01-06,PRD-0049,STR-009,10,39,10
2026-01-06,PRD-0049,STR-013,167,33,9
2026-01-06,PRD-0050,STR-004,113,21,8
